firstName,title,years_from_release,count
Sean,Rescue Me,-1,41
Sean,Rescue Me,0,61
Sean,Rescue Me,1,42
Sean,Rescue Me,2,53
Sean,Rescue Me,3,45
Titus,Rome,-3,6
Titus,Rome,-2,3
Titus,Rome,-1,5
Titus,Rome,0,6
Titus,Rome,1,5
Titus,Rome,2,10
Titus,Rome,3,9
Michael,The Office,-3,146
Michael,The Office,-2,124
Michael,The Office,-1,128
Michael,The Office,0,133
Michael,The Office,1,111
Michael,The Office,2,113
Michael,The Office,3,105
Eric,Entourage,-3,103
Eric,Entourage,-2,103
Eric,Entourage,-1,89
Eric,Entourage,0,108
Eric,Entourage,1,77
Eric,Entourage,2,65
Eric,Entourage,3,93
Vincent,Entourage,-3,17
Vincent,Entourage,-2,14
Vincent,Entourage,-1,17
Vincent,Entourage,0,20
Vincent,Entourage,1,27
Vincent,Entourage,2,36
Vincent,Entourage,3,29
Johnny,Entourage,-3,8
Johnny,Entourage,-2,6
Johnny,Entourage,-1,6
Johnny,Entourage,0,7
Johnny,Entourage,1,3
Johnny,Entourage,2,5
Johnny,Entourage,3,9
Mark,Peep Show,-3,48
Mark,Peep Show,-2,44
Mark,Peep Show,-1,32
Mark,Peep Show,0,33
Mark,Peep Show,1,32
Mark,Peep Show,2,38
Mark,Peep Show,3,33
Jeremy,Peep Show,-3,52
Jeremy,Peep Show,-2,46
Jeremy,Peep Show,-1,56
Jeremy,Peep Show,0,47
Jeremy,Peep Show,1,42
Jeremy,Peep Show,2,30
Jeremy,Peep Show,3,54
Alan,Boston Legal,-3,6
Alan,Boston Legal,-2,3
Alan,Boston Legal,-1,5
Alan,Boston Legal,0,4
Alan,Boston Legal,1,6
Alan,Boston Legal,2,10
Alan,Boston Legal,3,4
William,Battlestar Galactica,-3,151
William,Battlestar Galactica,-2,159
William,Battlestar Galactica,-1,162
William,Battlestar Galactica,0,151
William,Battlestar Galactica,1,161
William,Battlestar Galactica,2,179
William,Battlestar Galactica,3,185
Laura,Battlestar Galactica,-3,35
Laura,Battlestar Galactica,-2,35
Laura,Battlestar Galactica,-1,39
Laura,Battlestar Galactica,0,34
Laura,Battlestar Galactica,1,27
Laura,Battlestar Galactica,2,24
Laura,Battlestar Galactica,3,27
Martin,Doc Martin,-3,13
Martin,Doc Martin,-2,14
Martin,Doc Martin,-1,10
Martin,Doc Martin,0,13
Martin,Doc Martin,1,12
Martin,Doc Martin,2,12
Martin,Doc Martin,3,11
James,Lost,-3,131
James,Lost,-2,113
James,Lost,-1,125
James,Lost,0,139
James,Lost,1,126
James,Lost,2,124
James,Lost,3,143
Gregory,House,-3,25
Gregory,House,-2,13
Gregory,House,-1,9
Gregory,House,0,10
Gregory,House,1,8
Gregory,House,2,13
Gregory,House,3,10
Eric,House,-3,103
Eric,House,-2,103
Eric,House,-1,89
Eric,House,0,108
Eric,House,1,77
Eric,House,2,65
Eric,House,3,93
James,House,-3,131
James,House,-2,113
James,House,-1,125
James,House,0,139
James,House,1,126
James,House,2,124
James,House,3,143
Veronica,Veronica Mars,-3,10
Veronica,Veronica Mars,-2,11
Veronica,Veronica Mars,-1,11
Veronica,Veronica Mars,0,20
Veronica,Veronica Mars,1,15
Veronica,Veronica Mars,2,15
Veronica,Veronica Mars,3,19
Logan,Veronica Mars,-3,182
Logan,Veronica Mars,-2,196
Logan,Veronica Mars,-1,241
Logan,Veronica Mars,0,210
Logan,Veronica Mars,1,233
Logan,Veronica Mars,2,243
Logan,Veronica Mars,3,244
Keith,Veronica Mars,-3,10
Keith,Veronica Mars,-2,11
Keith,Veronica Mars,-1,7
Keith,Veronica Mars,0,9
Keith,Veronica Mars,1,10
Keith,Veronica Mars,2,3
Keith,Veronica Mars,3,9
Dennis,The Mighty Boosh,-3,10
Dennis,The Mighty Boosh,-2,13
Dennis,The Mighty Boosh,-1,8
Dennis,The Mighty Boosh,0,8
Dennis,The Mighty Boosh,1,6
Dennis,The Mighty Boosh,2,9
Dennis,The Mighty Boosh,3,6
Brian,The Mighty Boosh,-3,23
Brian,The Mighty Boosh,-2,27
Brian,The Mighty Boosh,-1,30
Brian,The Mighty Boosh,0,21
Brian,The Mighty Boosh,1,26
Brian,The Mighty Boosh,2,17
Brian,The Mighty Boosh,3,19
Edward,Fullmetal Alchemist,-3,14
Edward,Fullmetal Alchemist,-2,13
Edward,Fullmetal Alchemist,-1,18
Edward,Fullmetal Alchemist,0,15
Edward,Fullmetal Alchemist,1,13
Edward,Fullmetal Alchemist,2,21
Edward,Fullmetal Alchemist,3,20
Courtney,The Soup,-3,46
Courtney,The Soup,-2,43
Courtney,The Soup,-1,38
Courtney,The Soup,0,32
Courtney,The Soup,1,24
Courtney,The Soup,2,20
Courtney,The Soup,3,21
Valerie,The Comeback,-3,9
Valerie,The Comeback,-2,5
Valerie,The Comeback,-1,11
Valerie,The Comeback,0,2
Valerie,The Comeback,1,7
Valerie,The Comeback,2,3
Valerie,The Comeback,3,5
Jane,The Comeback,-3,8
Jane,The Comeback,-2,6
Jane,The Comeback,-1,11
Jane,The Comeback,0,12
Jane,The Comeback,1,12
Jane,The Comeback,2,15
Jane,The Comeback,3,22
Mark,The Comeback,-3,32
Mark,The Comeback,-2,33
Mark,The Comeback,-1,32
Mark,The Comeback,0,38
Mark,The Comeback,1,33
Mark,The Comeback,2,26
Mark,The Comeback,3,19
Andy,Extras,-3,12
Andy,Extras,-2,9
Andy,Extras,-1,12
Andy,Extras,0,7
Andy,Extras,1,16
Andy,Extras,2,15
Andy,Extras,3,7
Maggie,Extras,-3,15
Maggie,Extras,-2,10
Maggie,Extras,-1,13
Maggie,Extras,0,15
Maggie,Extras,1,23
Maggie,Extras,2,20
Maggie,Extras,3,14
Darren,Extras,-3,21
Darren,Extras,-2,9
Darren,Extras,-1,8
Darren,Extras,0,15
Darren,Extras,1,14
Darren,Extras,2,14
Darren,Extras,3,19
Jennifer,Criminal Minds,-3,51
Jennifer,Criminal Minds,-2,57
Jennifer,Criminal Minds,-1,35
Jennifer,Criminal Minds,0,28
Jennifer,Criminal Minds,1,35
Jennifer,Criminal Minds,2,22
Jennifer,Criminal Minds,3,20
Spencer,Criminal Minds,-3,63
Spencer,Criminal Minds,-2,56
Spencer,Criminal Minds,-1,53
Spencer,Criminal Minds,0,46
Spencer,Criminal Minds,1,60
Spencer,Criminal Minds,2,65
Spencer,Criminal Minds,3,47
Lincoln,Prison Break,-3,7
Lincoln,Prison Break,-2,14
Lincoln,Prison Break,-1,4
Lincoln,Prison Break,0,9
Lincoln,Prison Break,1,25
Lincoln,Prison Break,2,55
Lincoln,Prison Break,3,55
Michael,Prison Break,-3,146
Michael,Prison Break,-2,124
Michael,Prison Break,-1,128
Michael,Prison Break,0,133
Michael,Prison Break,1,111
Michael,Prison Break,2,113
Michael,Prison Break,3,105
Oliver,The Thick of It,-3,20
Oliver,The Thick of It,-2,14
Oliver,The Thick of It,-1,22
Oliver,The Thick of It,0,27
Oliver,The Thick of It,1,47
Oliver,The Thick of It,2,62
Oliver,The Thick of It,3,81
Malcolm,The Thick of It,-3,9
Malcolm,The Thick of It,-2,16
Malcolm,The Thick of It,-1,9
Malcolm,The Thick of It,0,9
Malcolm,The Thick of It,1,20
Malcolm,The Thick of It,2,18
Malcolm,The Thick of It,3,19
Marshall,How I Met Your Mother,-3,18
Marshall,How I Met Your Mother,-2,17
Marshall,How I Met Your Mother,-1,18
Marshall,How I Met Your Mother,0,17
Marshall,How I Met Your Mother,1,15
Marshall,How I Met Your Mother,2,13
Marshall,How I Met Your Mother,3,12
Robin,How I Met Your Mother,-3,7
Robin,How I Met Your Mother,-2,9
Robin,How I Met Your Mother,-1,11
Robin,How I Met Your Mother,0,10
Robin,How I Met Your Mother,1,7
Robin,How I Met Your Mother,2,9
Robin,How I Met Your Mother,3,7
Sam,Supernatural,-3,9
Sam,Supernatural,-2,15
Sam,Supernatural,-1,18
Sam,Supernatural,0,13
Sam,Supernatural,1,9
Sam,Supernatural,2,14
Sam,Supernatural,3,12
Ezekiel,Supernatural,-3,2
Ezekiel,Supernatural,-2,3
Ezekiel,Supernatural,-1,4
Ezekiel,Supernatural,0,4
Ezekiel,Supernatural,1,4
Ezekiel,Supernatural,2,8
Ezekiel,Supernatural,3,9
Jonas,The Unit,-3,18
Jonas,The Unit,-2,14
Jonas,The Unit,-1,22
Jonas,The Unit,0,18
Jonas,The Unit,1,29
Jonas,The Unit,2,27
Jonas,The Unit,3,27
Molly,The Unit,-3,20
Molly,The Unit,-2,12
Molly,The Unit,-1,33
Molly,The Unit,0,33
Molly,The Unit,1,34
Molly,The Unit,2,29
Molly,The Unit,3,39
Charlie,It's Always Sunny in Philadelphia,-3,10
Charlie,It's Always Sunny in Philadelphia,-2,15
Charlie,It's Always Sunny in Philadelphia,-1,18
Charlie,It's Always Sunny in Philadelphia,0,25
Charlie,It's Always Sunny in Philadelphia,1,37
Charlie,It's Always Sunny in Philadelphia,2,36
Charlie,It's Always Sunny in Philadelphia,3,46
Dennis,It's Always Sunny in Philadelphia,-3,8
Dennis,It's Always Sunny in Philadelphia,-2,8
Dennis,It's Always Sunny in Philadelphia,-1,6
Dennis,It's Always Sunny in Philadelphia,0,9
Dennis,It's Always Sunny in Philadelphia,1,6
Dennis,It's Always Sunny in Philadelphia,2,7
Dennis,It's Always Sunny in Philadelphia,3,5
Christina,Westworld,-3,21
Christina,Westworld,-2,16
Christina,Westworld,-1,19
Christina,Westworld,0,8
Christina,Westworld,1,17
Christina,Westworld,2,8
Christina,Westworld,3,9
Christina,Moral Orel,-3,24
Christina,Moral Orel,-2,31
Christina,Moral Orel,-1,33
Christina,Moral Orel,0,22
Christina,Moral Orel,1,14
Christina,Moral Orel,2,25
Christina,Moral Orel,3,11
Sam,Life on Mars,-3,15
Sam,Life on Mars,-2,18
Sam,Life on Mars,-1,13
Sam,Life on Mars,0,9
Sam,Life on Mars,1,14
Sam,Life on Mars,2,12
Sam,Life on Mars,3,27
Annie,Life on Mars,-3,11
Annie,Life on Mars,-2,10
Annie,Life on Mars,-1,7
Annie,Life on Mars,0,7
Annie,Life on Mars,1,14
Annie,Life on Mars,2,16
Annie,Life on Mars,3,13
Matt,Studio 60 on the Sunset Strip,-3,5
Matt,Studio 60 on the Sunset Strip,-2,6
Matt,Studio 60 on the Sunset Strip,-1,4
Matt,Studio 60 on the Sunset Strip,0,5
Matt,Studio 60 on the Sunset Strip,1,5
Matt,Studio 60 on the Sunset Strip,2,4
Matt,Studio 60 on the Sunset Strip,3,6
Jordan,Studio 60 on the Sunset Strip,-3,210
Jordan,Studio 60 on the Sunset Strip,-2,193
Jordan,Studio 60 on the Sunset Strip,-1,133
Jordan,Studio 60 on the Sunset Strip,0,122
Jordan,Studio 60 on the Sunset Strip,1,121
Jordan,Studio 60 on the Sunset Strip,2,127
Jordan,Studio 60 on the Sunset Strip,3,118
Danny,Studio 60 on the Sunset Strip,-3,9
Danny,Studio 60 on the Sunset Strip,-2,6
Danny,Studio 60 on the Sunset Strip,-1,11
Danny,Studio 60 on the Sunset Strip,0,8
Danny,Studio 60 on the Sunset Strip,1,9
Danny,Studio 60 on the Sunset Strip,2,7
Danny,Studio 60 on the Sunset Strip,3,13
Shawn,Psych,-3,24
Shawn,Psych,-2,19
Shawn,Psych,-1,19
Shawn,Psych,0,15
Shawn,Psych,1,21
Shawn,Psych,2,15
Shawn,Psych,3,21
Eric,Friday Night Lights,-3,89
Eric,Friday Night Lights,-2,108
Eric,Friday Night Lights,-1,77
Eric,Friday Night Lights,0,65
Eric,Friday Night Lights,1,93
Eric,Friday Night Lights,2,70
Eric,Friday Night Lights,3,68
Matt,Friday Night Lights,-3,5
Matt,Friday Night Lights,-2,6
Matt,Friday Night Lights,-1,4
Matt,Friday Night Lights,0,5
Matt,Friday Night Lights,1,5
Matt,Friday Night Lights,2,4
Matt,Friday Night Lights,3,6
Henry,The Tudors,-3,14
Henry,The Tudors,-2,20
Henry,The Tudors,-1,31
Henry,The Tudors,0,40
Henry,The Tudors,1,44
Henry,The Tudors,2,43
Henry,The Tudors,3,53
Charles,The Tudors,-3,27
Charles,The Tudors,-2,37
Charles,The Tudors,-1,33
Charles,The Tudors,0,35
Charles,The Tudors,1,36
Charles,The Tudors,2,41
Charles,The Tudors,3,50
Logan,Wolverine and the X-Men,-3,233
Logan,Wolverine and the X-Men,-2,243
Logan,Wolverine and the X-Men,-1,244
Logan,Wolverine and the X-Men,0,227
Logan,Wolverine and the X-Men,1,260
Logan,Wolverine and the X-Men,2,250
Logan,Wolverine and the X-Men,3,204
Dexter,Dexter,-3,5
Dexter,Dexter,-2,3
Dexter,Dexter,-1,6
Dexter,Dexter,0,7
Dexter,Dexter,1,17
Dexter,Dexter,2,16
Dexter,Dexter,3,31
Angel,Dexter,-3,17
Angel,Dexter,-2,18
Angel,Dexter,-1,32
Angel,Dexter,0,23
Angel,Dexter,1,23
Angel,Dexter,2,21
Angel,Dexter,3,22
Brett,Day Break,-3,52
Brett,Day Break,-2,45
Brett,Day Break,-1,34
Brett,Day Break,0,34
Brett,Day Break,1,28
Brett,Day Break,2,19
Brett,Day Break,3,20
Andrea,Day Break,-3,25
Andrea,Day Break,-2,25
Andrea,Day Break,-1,15
Andrea,Day Break,0,22
Andrea,Day Break,1,31
Andrea,Day Break,2,25
Andrea,Day Break,3,24
Tommy,The Black Donnellys,-3,7
Tommy,The Black Donnellys,-2,8
Tommy,The Black Donnellys,-1,4
Tommy,The Black Donnellys,0,6
Tommy,The Black Donnellys,1,7
Tommy,The Black Donnellys,2,5
Tommy,The Black Donnellys,3,7
Jimmy,The Black Donnellys,-3,7
Jimmy,The Black Donnellys,-2,10
Jimmy,The Black Donnellys,-1,7
Jimmy,The Black Donnellys,0,4
Jimmy,The Black Donnellys,1,6
Jimmy,The Black Donnellys,2,6
Jimmy,The Black Donnellys,3,5
Jenny,The Black Donnellys,-3,10
Jenny,The Black Donnellys,-2,11
Jenny,The Black Donnellys,-1,6
Jenny,The Black Donnellys,0,6
Jenny,The Black Donnellys,1,6
Jenny,The Black Donnellys,2,3
Jenny,The Black Donnellys,3,7
Michael,Burn Notice,-3,128
Michael,Burn Notice,-2,133
Michael,Burn Notice,-1,111
Michael,Burn Notice,0,113
Michael,Burn Notice,1,105
Michael,Burn Notice,2,94
Michael,Burn Notice,3,108
Fiona,Burn Notice,-3,9
Fiona,Burn Notice,-2,19
Fiona,Burn Notice,-1,12
Fiona,Burn Notice,0,10
Fiona,Burn Notice,1,24
Fiona,Burn Notice,2,31
Fiona,Burn Notice,3,17
Sam,Burn Notice,-3,18
Sam,Burn Notice,-2,13
Sam,Burn Notice,-1,9
Sam,Burn Notice,0,14
Sam,Burn Notice,1,12
Sam,Burn Notice,2,27
Sam,Burn Notice,3,29
Paul,In Treatment,-3,29
Paul,In Treatment,-2,31
Paul,In Treatment,-1,26
Paul,In Treatment,0,24
Paul,In Treatment,1,22
Paul,In Treatment,2,18
Paul,In Treatment,3,18
Brooke,In Treatment,-3,102
Brooke,In Treatment,-2,114
Brooke,In Treatment,-1,139
Brooke,In Treatment,0,141
Brooke,In Treatment,1,111
Brooke,In Treatment,2,84
Brooke,In Treatment,3,72
Elizabeth,Skins,-3,88
Elizabeth,Skins,-2,87
Elizabeth,Skins,-1,116
Elizabeth,Skins,0,114
Elizabeth,Skins,1,115
Elizabeth,Skins,2,109
Elizabeth,Skins,3,117
Tony,Skins,-3,5
Tony,Skins,-2,9
Tony,Skins,-1,14
Tony,Skins,0,14
Tony,Skins,1,8
Tony,Skins,2,11
Tony,Skins,3,9
Xander,Frisky Dingo,-3,30
Xander,Frisky Dingo,-2,23
Xander,Frisky Dingo,-1,36
Xander,Frisky Dingo,0,23
Xander,Frisky Dingo,1,33
Xander,Frisky Dingo,2,32
Xander,Frisky Dingo,3,48
April,Eastbound & Down,-3,7
April,Eastbound & Down,-2,10
April,Eastbound & Down,-1,15
April,Eastbound & Down,0,13
April,Eastbound & Down,1,7
April,Eastbound & Down,2,9
April,Eastbound & Down,3,8
Robert,Inspector Lewis,-3,66
Robert,Inspector Lewis,-2,63
Robert,Inspector Lewis,-1,58
Robert,Inspector Lewis,0,46
Robert,Inspector Lewis,1,55
Robert,Inspector Lewis,2,41
Robert,Inspector Lewis,3,44
James,Inspector Lewis,-3,125
James,Inspector Lewis,-2,139
James,Inspector Lewis,-1,126
James,Inspector Lewis,0,124
James,Inspector Lewis,1,143
James,Inspector Lewis,2,144
James,Inspector Lewis,3,133
Charlie,Life,-3,18
Charlie,Life,-2,25
Charlie,Life,-1,37
Charlie,Life,0,36
Charlie,Life,1,46
Charlie,Life,2,46
Charlie,Life,3,57
Dani,Life,-3,2
Dani,Life,-2,5
Dani,Life,-1,6
Dani,Life,0,10
Dani,Life,1,10
Dani,Life,2,6
Dani,Life,3,8
Sheldon,The Big Bang Theory,-3,14
Sheldon,The Big Bang Theory,-2,7
Sheldon,The Big Bang Theory,-1,13
Sheldon,The Big Bang Theory,0,8
Sheldon,The Big Bang Theory,1,11
Sheldon,The Big Bang Theory,2,15
Sheldon,The Big Bang Theory,3,14
Walter,Breaking Bad,-3,1
Walter,Breaking Bad,-2,8
Walter,Breaking Bad,-1,4
Walter,Breaking Bad,0,3
Walter,Breaking Bad,1,7
Walter,Breaking Bad,2,5
Walter,Breaking Bad,3,4
Jesse,Breaking Bad,-3,93
Jesse,Breaking Bad,-2,75
Jesse,Breaking Bad,-1,83
Jesse,Breaking Bad,0,78
Jesse,Breaking Bad,1,81
Jesse,Breaking Bad,2,75
Jesse,Breaking Bad,3,60
Skyler,Breaking Bad,-3,20
Skyler,Breaking Bad,-2,20
Skyler,Breaking Bad,-1,23
Skyler,Breaking Bad,0,24
Skyler,Breaking Bad,1,17
Skyler,Breaking Bad,2,33
Skyler,Breaking Bad,3,14
Karen,Californication,-3,14
Karen,Californication,-2,17
Karen,Californication,-1,15
Karen,Californication,0,8
Karen,Californication,1,7
Karen,Californication,2,10
Karen,Californication,3,7
Charlie,Californication,-3,18
Charlie,Californication,-2,25
Charlie,Californication,-1,37
Charlie,Californication,0,36
Charlie,Californication,1,46
Charlie,Californication,2,46
Charlie,Californication,3,57
Ellen,Damages,-3,9
Ellen,Damages,-2,4
Ellen,Damages,-1,6
Ellen,Damages,0,7
Ellen,Damages,1,2
Ellen,Damages,2,3
Ellen,Damages,3,5
Charlotte,Pushing Daisies,-3,28
Charlotte,Pushing Daisies,-2,30
Charlotte,Pushing Daisies,-1,33
Charlotte,Pushing Daisies,0,32
Charlotte,Pushing Daisies,1,59
Charlotte,Pushing Daisies,2,62
Charlotte,Pushing Daisies,3,85
Emerson,Pushing Daisies,-3,10
Emerson,Pushing Daisies,-2,19
Emerson,Pushing Daisies,-1,33
Emerson,Pushing Daisies,0,42
Emerson,Pushing Daisies,1,47
Emerson,Pushing Daisies,2,39
Emerson,Pushing Daisies,3,29
Sarah,Chuck,-3,202
Sarah,Chuck,-2,173
Sarah,Chuck,-1,194
Sarah,Chuck,0,203
Sarah,Chuck,1,188
Sarah,Chuck,2,157
Sarah,Chuck,3,120
Morgan,Chuck,-3,117
Morgan,Chuck,-2,100
Morgan,Chuck,-1,94
Morgan,Chuck,0,75
Morgan,Chuck,1,76
Morgan,Chuck,2,84
Morgan,Chuck,3,81
Simon,Gurren Lagann,-3,32
Simon,Gurren Lagann,-2,31
Simon,Gurren Lagann,-1,35
Simon,Gurren Lagann,0,28
Simon,Gurren Lagann,1,48
Simon,Gurren Lagann,2,33
Simon,Gurren Lagann,3,36
Katie,Journeyman,-3,34
Katie,Journeyman,-2,49
Katie,Journeyman,-1,57
Katie,Journeyman,0,50
Katie,Journeyman,1,57
Katie,Journeyman,2,45
Katie,Journeyman,3,37
Livia,Journeyman,-3,4
Livia,Journeyman,-2,8
Livia,Journeyman,-1,4
Livia,Journeyman,0,8
Livia,Journeyman,1,9
Livia,Journeyman,2,11
Livia,Journeyman,3,12
Peter,The Spectacular Spider-Man,-3,35
Peter,The Spectacular Spider-Man,-2,47
Peter,The Spectacular Spider-Man,-1,42
Peter,The Spectacular Spider-Man,0,39
Peter,The Spectacular Spider-Man,1,38
Peter,The Spectacular Spider-Man,2,41
Peter,The Spectacular Spider-Man,3,32
Gwen,The Spectacular Spider-Man,-3,5
Gwen,The Spectacular Spider-Man,-2,2
Gwen,The Spectacular Spider-Man,-1,3
Gwen,The Spectacular Spider-Man,0,4
Gwen,The Spectacular Spider-Man,1,2
Gwen,The Spectacular Spider-Man,2,12
Gwen,The Spectacular Spider-Man,3,4
Margaret,Boardwalk Empire,-3,17
Margaret,Boardwalk Empire,-2,10
Margaret,Boardwalk Empire,-1,13
Margaret,Boardwalk Empire,0,13
Margaret,Boardwalk Empire,1,14
Margaret,Boardwalk Empire,2,16
Margaret,Boardwalk Empire,3,21
Shaun,Shaun the Sheep,-3,17
Shaun,Shaun the Sheep,-2,10
Shaun,Shaun the Sheep,-1,9
Shaun,Shaun the Sheep,0,9
Shaun,Shaun the Sheep,1,3
Shaun,Shaun the Sheep,2,8
Shaun,Shaun the Sheep,3,9
Claire,Claymore,-3,40
Claire,Claymore,-2,50
Claire,Claymore,-1,74
Claire,Claymore,0,101
Claire,Claymore,1,91
Claire,Claymore,2,95
Claire,Claymore,3,102
Clare,Claymore,-3,6
Clare,Claymore,-2,3
Clare,Claymore,-1,9
Clare,Claymore,0,8
Clare,Claymore,1,8
Clare,Claymore,2,9
Clare,Claymore,3,3
Tara,United States of Tara,-3,8
Tara,United States of Tara,-2,14
Tara,United States of Tara,-1,9
Tara,United States of Tara,0,9
Tara,United States of Tara,1,10
Tara,United States of Tara,2,6
Tara,United States of Tara,3,7
Max,United States of Tara,-3,33
Max,United States of Tara,-2,44
Max,United States of Tara,-1,51
Max,United States of Tara,0,65
Max,United States of Tara,1,64
Max,United States of Tara,2,62
Max,United States of Tara,3,67
Danny,I Think You Should Leave with Tim Robinson,-3,14
Danny,I Think You Should Leave with Tim Robinson,-2,3
Danny,I Think You Should Leave with Tim Robinson,-1,5
Danny,I Think You Should Leave with Tim Robinson,0,5
Danny,I Think You Should Leave with Tim Robinson,1,12
Danny,I Think You Should Leave with Tim Robinson,2,9
Danny,I Think You Should Leave with Tim Robinson,3,0
Alex,Ashes to Ashes,-3,31
Alex,Ashes to Ashes,-2,55
Alex,Ashes to Ashes,-1,54
Alex,Ashes to Ashes,0,46
Alex,Ashes to Ashes,1,59
Alex,Ashes to Ashes,2,52
Alex,Ashes to Ashes,3,54
Victor,"Love, Victor",-3,19
Victor,"Love, Victor",-2,18
Victor,"Love, Victor",-1,22
Victor,"Love, Victor",0,12
Victor,"Love, Victor",1,8
Victor,"Love, Victor",2,10
Victor,"Love, Victor",3,15
Mia,"Love, Victor",-3,111
Mia,"Love, Victor",-2,94
Mia,"Love, Victor",-1,113
Mia,"Love, Victor",0,93
Mia,"Love, Victor",1,100
Mia,"Love, Victor",2,83
Mia,"Love, Victor",3,85
Felix,"Love, Victor",-3,67
Felix,"Love, Victor",-2,45
Felix,"Love, Victor",-1,67
Felix,"Love, Victor",0,55
Felix,"Love, Victor",1,67
Felix,"Love, Victor",2,49
Felix,"Love, Victor",3,56
Julie,Julie and the Phantoms,-3,16
Julie,Julie and the Phantoms,-2,10
Julie,Julie and the Phantoms,-1,11
Julie,Julie and the Phantoms,0,8
Julie,Julie and the Phantoms,1,5
Julie,Julie and the Phantoms,2,9
Julie,Julie and the Phantoms,3,6
Luke,Julie and the Phantoms,-3,124
Luke,Julie and the Phantoms,-2,112
Luke,Julie and the Phantoms,-1,102
Luke,Julie and the Phantoms,0,92
Luke,Julie and the Phantoms,1,99
Luke,Julie and the Phantoms,2,98
Luke,Julie and the Phantoms,3,88
Alex,Julie and the Phantoms,-3,37
Alex,Julie and the Phantoms,-2,37
Alex,Julie and the Phantoms,-1,35
Alex,Julie and the Phantoms,0,34
Alex,Julie and the Phantoms,1,22
Alex,Julie and the Phantoms,2,22
Alex,Julie and the Phantoms,3,20
Fox,Vinland Saga,-3,7
Fox,Vinland Saga,-2,9
Fox,Vinland Saga,-1,6
Fox,Vinland Saga,0,7
Fox,Vinland Saga,1,5
Fox,Vinland Saga,2,3
Fox,Vinland Saga,3,6
Zoey,Zoey's Extraordinary Playlist,-3,90
Zoey,Zoey's Extraordinary Playlist,-2,84
Zoey,Zoey's Extraordinary Playlist,-1,76
Zoey,Zoey's Extraordinary Playlist,0,86
Zoey,Zoey's Extraordinary Playlist,1,80
Zoey,Zoey's Extraordinary Playlist,2,85
Zoey,Zoey's Extraordinary Playlist,3,57
Max,Zoey's Extraordinary Playlist,-3,60
Max,Zoey's Extraordinary Playlist,-2,54
Max,Zoey's Extraordinary Playlist,-1,57
Max,Zoey's Extraordinary Playlist,0,43
Max,Zoey's Extraordinary Playlist,1,50
Max,Zoey's Extraordinary Playlist,2,43
Max,Zoey's Extraordinary Playlist,3,38
James,All Creatures Great and Small,-3,157
James,All Creatures Great and Small,-2,159
James,All Creatures Great and Small,-1,150
James,All Creatures Great and Small,0,130
James,All Creatures Great and Small,1,134
James,All Creatures Great and Small,2,142
James,All Creatures Great and Small,3,138
Teresa,Queen of the South,-3,10
Teresa,Queen of the South,-2,3
Teresa,Queen of the South,-1,5
Teresa,Queen of the South,0,6
Teresa,Queen of the South,1,6
